,fuel_id,unit_feature_id,surface_consumed,midstory_consumed,canopy_consumed,fdfm,lfm,wind_speed,wind_direction,wind_height,side_to_start_ignition,number_igniters,firing_technique,ignition_type,dash_length,gap_length,blackline_width,spacing_distance,igniter_velocity,ignition_time
1953,2712,734,0.8000677227973938,0.3345741927623749,0.06819026917219162,0.1,0.8,7.0,60.0,10.0,left,3,strip,dashes,,,3.047851264858275,9.143553794574824,1.3410818059901652,2232.528013477024
1954,2712,734,0.7733936905860901,0.3468921482563019,0.059682697057724,0.1,0.8,5.0,45.0,10.0,left,3,strip,dashes,,,3.047851264858275,9.143553794574824,1.3410818059901652,2232.528013477024
1955,2712,734,0.861050009727478,0.28965994715690613,0.014982522465288639,0.1,0.8,15.0,30.0,10.0,left,3,strip,dashes,,,3.047851264858275,9.143553794574824,1.3410818059901652,2232.528013477024
1956,2712,734,0.8685947060585022,0.2625700533390045,0.025015145540237427,0.1,0.8,15.0,60.0,10.0,left,3,strip,dashes,,,3.047851264858275,9.143553794574824,1.3410818059901652,2232.528013477024
1957,2712,734,0.7728829979896545,0.34645217657089233,0.061972495168447495,0.1,0.8,5.0,60.0,10.0,left,3,strip,dashes,,,3.047851264858275,9.143553794574824,1.3410818059901652,2232.528013477024
1958,2712,734,0.7629451155662537,0.33823734521865845,0.04952716454863548,0.1,0.8,5.0,30.0,10.0,left,3,strip,dashes,,,3.047851264858275,9.143553794574824,1.3410818059901652,2232.528013477024
1959,2712,734,0.8063421845436096,0.33597663044929504,0.05160680040717125,0.1,0.8,7.0,30.0,10.0,left,3,strip,dashes,,,3.047851264858275,9.143553794574824,1.3410818059901652,2232.528013477024
1960,2712,734,0.8071578741073608,0.3422027826309204,0.05767982080578804,0.1,0.8,7.0,45.0,10.0,left,3,strip,dashes,,,3.047851264858275,9.143553794574824,1.3410818059901652,2232.528013477024
1961,2712,734,0.8609063625335693,0.28394991159439087,0.026206405833363533,0.1,0.8,15.0,45.0,10.0,left,3,strip,dashes,,,3.047851264858275,9.143553794574824,1.3410818059901652,2232.528013477024
1962,2715,734,0.41134384274482727,0.22180525958538055,0.0624995119869709,0.1,0.2,5.0,180.0,7.0,right,10,strip,dashes,,,3.047851264858275,61.56659555013715,0.8940545373267769,845.1826931929583
1963,2715,734,0.4570471942424774,0.2711588442325592,0.07148649543523788,0.1,0.2,5.0,165.0,7.0,right,10,strip,dashes,,,3.047851264858275,61.56659555013715,0.8940545373267769,845.1826931929583
1964,2715,734,0.4358205497264862,0.24024979770183563,0.07461147010326385,0.1,0.2,5.0,195.0,7.0,right,10,strip,dashes,,,3.047851264858275,61.56659555013715,0.8940545373267769,845.1826931929583
1965,2046,2130,0.6608307361602783,0.5350421071052551,0.2744295299053192,0.25,0.9,4.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1966,2046,2130,0.6959715485572815,0.5564134120941162,0.30260953307151794,0.25,0.9,6.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1967,2046,2130,0.8581321239471436,0.6737443208694458,0.2931486964225769,0.1,0.9,4.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1968,2046,2130,0.6250271797180176,0.5011447668075562,0.241893008351326,0.25,0.9,2.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1969,2046,2130,0.858350932598114,0.669818103313446,0.23969464004039764,0.1,0.9,2.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1970,2046,2130,0.8337488770484924,0.6462483406066895,0.33990612626075745,0.15,0.9,6.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1971,2046,2130,0.7296884059906006,0.5801102519035339,0.2561854422092438,0.2,0.9,2.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1972,2046,2130,0.8663830757141113,0.6740964651107788,0.34591084718704224,0.1,0.9,6.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1973,2046,2130,0.8515315055847168,0.6742398142814636,0.34489819407463074,0.1,0.9,4.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1974,2046,2130,0.6312773823738098,0.5004045367240906,0.22586101293563843,0.25,0.9,4.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1975,2046,2130,0.8272604942321777,0.6533784866333008,0.2771536409854889,0.15,0.9,4.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1976,2046,2130,0.8109850883483887,0.6325643658638,0.23056483268737793,0.15,0.9,2.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1977,2046,2130,0.7013847827911377,0.5659197568893433,0.3415963053703308,0.25,0.9,6.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1978,2046,2130,0.6098288893699646,0.4844963252544403,0.27615728974342346,0.25,0.9,2.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1979,2046,2130,0.7770635485649109,0.6219545602798462,0.3097328543663025,0.2,0.9,4.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1980,2046,2130,0.8094825148582458,0.6369931697845459,0.23256954550743103,0.15,0.9,2.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1981,2046,2130,0.847598135471344,0.6429470777511597,0.24375447630882263,0.1,0.9,2.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1982,2046,2130,0.7999386191368103,0.6434388756752014,0.37151986360549927,0.2,0.9,6.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1983,2046,2130,0.8520193099975586,0.6678159832954407,0.2802787721157074,0.15,0.9,6.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1984,2046,2130,0.6690696477890015,0.5380837321281433,0.28780117630958557,0.25,0.9,6.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1985,2046,2130,0.8812211155891418,0.6881018280982971,0.2852340638637543,0.1,0.9,6.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1986,2046,2130,0.7919164299964905,0.630282998085022,0.3419068157672882,0.2,0.9,6.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1987,2046,2130,0.888841986656189,0.7053708434104919,0.3407098650932312,0.1,0.9,6.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1988,2046,2130,0.8299041390419006,0.6574618220329285,0.36221474409103394,0.15,0.9,4.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1989,2046,2130,0.6650397777557373,0.5336021184921265,0.23618152737617493,0.25,0.9,4.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1990,2046,2130,0.8723930716514587,0.6748237609863281,0.26730072498321533,0.1,0.9,4.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1991,2046,2130,0.739576518535614,0.5725324153900146,0.2166745513677597,0.2,0.9,2.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1992,2046,2130,0.6262092590332031,0.5105478167533875,0.23316824436187744,0.25,0.9,2.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1993,2046,2130,0.7569041848182678,0.6033936738967896,0.260064959526062,0.2,0.9,4.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1994,2046,2130,0.8511633276939392,0.6516826152801514,0.3082864582538605,0.1,0.9,2.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1995,2046,2130,0.7196182012557983,0.5815920829772949,0.17942000925540924,0.2,0.9,2.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1996,2046,2130,0.7912505269050598,0.6162346601486206,0.21080218255519867,0.15,0.9,2.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1997,2046,2130,0.7607651352882385,0.6068667769432068,0.2577596604824066,0.2,0.9,4.0,262.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1998,2046,2130,0.8043562173843384,0.6465461254119873,0.32380008697509766,0.2,0.9,6.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
1999,2046,2130,0.8110109567642212,0.6469978094100952,0.24449311196804047,0.15,0.9,4.0,232.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
2000,2046,2130,0.8423088788986206,0.6653296947479248,0.26667293906211853,0.15,0.9,6.0,247.0,20.0,right,2,strip,dashes,,,3.047851264858275,6.09570252971655,2.0,924.8834198318004
2001,2044,2130,0.9240983128547668,0.7138432860374451,0.4021790623664856,0.08,0.9,10.0,247.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2002,2044,2130,0.867108941078186,0.6719537973403931,0.3299870491027832,0.12,0.9,5.0,247.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2003,2044,2130,0.8893043994903564,0.6847412586212158,0.29091936349868774,0.08,0.9,5.0,247.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2004,2044,2130,0.8918956518173218,0.7009010314941406,0.29104533791542053,0.08,0.9,5.0,262.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2005,2044,2130,0.8596841096878052,0.6683100461959839,0.34630560874938965,0.12,0.9,5.0,262.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2006,2044,2130,0.9016866683959961,0.718487024307251,0.4060036540031433,0.12,0.9,10.0,262.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2007,2044,2130,0.8951173424720764,0.7217494249343872,0.4016420245170593,0.12,0.9,10.0,247.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2008,2044,2130,0.8845728039741516,0.6878954768180847,0.26222023367881775,0.08,0.9,5.0,232.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2009,2044,2130,0.8333401083946228,0.653139591217041,0.2680753767490387,0.12,0.9,5.0,232.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2010,2044,2130,0.8963686227798462,0.7034910917282104,0.3759976029396057,0.12,0.9,10.0,232.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2011,2044,2130,0.9164402484893799,0.720749020576477,0.39367905259132385,0.08,0.9,10.0,262.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2012,2044,2130,0.9147950410842896,0.7036364674568176,0.4512229263782501,0.08,0.9,10.0,232.0,20.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,958.377577722489
2013,2042,2130,0.899315595626831,,,0.08,0.9,5.0,262.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2014,2042,2130,0.9083231091499329,,,0.12,0.9,10.0,232.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2015,2042,2130,0.9064083695411682,,,0.08,0.9,5.0,247.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2016,2042,2130,0.9359144568443298,,,0.08,0.9,10.0,247.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2017,2042,2130,0.8656889796257019,,,0.12,0.9,5.0,247.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2018,2042,2130,0.9304587244987488,,,0.08,0.9,10.0,262.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2019,2042,2130,0.8803129196166992,,,0.12,0.9,5.0,232.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2020,2042,2130,0.901997983455658,,,0.08,0.9,5.0,232.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2021,2042,2130,0.8775687217712402,,,0.12,0.9,5.0,262.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2022,2042,2130,0.9380781054496765,,,0.08,0.9,10.0,232.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2023,2042,2130,0.9143091440200806,,,0.12,0.9,10.0,262.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2024,2042,2130,0.9164841771125793,,,0.12,0.9,10.0,247.0,6.0,right,2,strip,dashes,,6.0,3.047851264858275,6.09570252971655,2.0,946.0607574464432
2025,2040,2130,0.8792717456817627,0.6865490078926086,0.3397027254104614,0.12,0.9,5.0,232.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2026,2040,2130,0.9103131294250488,0.7236195802688599,0.39565563201904297,0.12,0.9,10.0,247.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2027,2040,2130,0.8962928652763367,0.7151786088943481,0.4059827923774719,0.12,0.9,10.0,262.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2028,2040,2130,0.8925938606262207,0.6969280242919922,0.33487918972969055,0.08,0.9,5.0,247.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2029,2040,2130,0.8815085887908936,0.6847049593925476,0.3063294589519501,0.12,0.9,5.0,262.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2030,2040,2130,0.927783727645874,0.7287348508834839,0.36992043256759644,0.08,0.9,10.0,262.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2031,2040,2130,0.9258323907852173,0.7316809892654419,0.3749832212924957,0.08,0.9,10.0,247.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2032,2040,2130,0.8990321159362793,0.6813393235206604,0.3007967472076416,0.08,0.9,5.0,232.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2033,2040,2130,0.8966652154922485,0.7019969820976257,0.41879895329475403,0.12,0.9,10.0,232.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2034,2040,2130,0.9420625567436218,0.7367061376571655,0.3556598126888275,0.08,0.9,10.0,232.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2035,2040,2130,0.8798145651817322,0.6873701810836792,0.3230270743370056,0.12,0.9,5.0,247.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2036,2040,2130,0.9056801795959473,0.7124528288841248,0.3590649366378784,0.08,0.9,5.0,262.0,6.0,right,2,strip,dashes,,6.0,1.828710758914965,6.09570252971655,2.0,939.0600737627078
2037,2018,2130,0.9251848459243774,,,0.12,0.9,6.0,262.0,6.0,right,2,strip,dashes,,0.9143553794574825,3.047851264858275,3.047851264858275,0.44702726866338843,3420.5895429607954
2038,2018,2130,0.9276350140571594,,,0.12,0.9,8.0,232.0,6.0,right,2,strip,dashes,,0.9143553794574825,3.047851264858275,3.047851264858275,0.44702726866338843,3420.5895429607954
2039,2018,2130,0.9553961753845215,,,0.06,0.9,4.0,262.0,6.0,right,2,strip,dashes,,0.9143553794574825,3.047851264858275,3.047851264858275,0.44702726866338843,3420.5895429607954
2040,2018,2130,0.9612300395965576,,,0.06,0.9,6.0,247.0,6.0,right,2,strip,dashes,,0.9143553794574825,3.047851264858275,3.047851264858275,0.44702726866338843,3420.5895429607954
2041,2018,2130,0.9417980909347534,,,0.09,0.9,6.0,262.0,6.0,right,2,strip,dashes,,0.9143553794574825,3.047851264858275,3.047851264858275,0.44702726866338843,3420.5895429607954
2042,2018,2130,0.9216268658638,,,0.09,0.9,4.0,232.0,6.0,right,2,strip,dashes,,0.9143553794574825,3.047851264858275,3.047851264858275,0.44702726866338843,3420.5895429607954
2043,2018,2130,0.888319730758667,,,0.15,0.9,4.0,262.0,6.0,right,2,strip,dashes,,0.9143553794574825,3.047851264858275,3.047851264858275,0.44702726866338843,3420.5895429607954
2044,2018,2130,0.9541682600975037,,,0.09,0.9,8.0,247.0,6.0,right,2,strip,dashes,,0.9143553794574825,3.047851264858275,3.047851264858275,0.44702726866338843,3420.5895429607954
2045,2018,2130,0.9335556626319885,,,0.12,0.9,8.0,262.0,6.0,right,2,strip,dashes,,0.9143553794574825,3.047851264858275,3.047851264858275,0.44702726866338843,3420.5895429607954
2046,2018,2130,0.914526104927063,,,0.15,0.9,6.0,247.0,6.0,right,2,strip,dashes,,0.9143553794574825,3.047851264858275,3.047851264858275,0.44702726866338843,3420.5895429607954
