,fuel_id,unit_feature_id,surface_consumed,midstory_consumed,canopy_consumed,fdfm,lfm,wind_speed,wind_direction,side_to_start_ignition,number_igniters,firing_technique,ignition_type,dash_length,gap_length,blackline_width,spacing_distance,igniter_velocity,ignition_time
1504,613,160,0.848071277141571,0.6004453897476196,0.0370081290602684,0.2,1.0,3.129,270.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1505,613,160,0.9431666731834412,0.7187948822975159,0.04493787884712219,0.15,1.0,3.129,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1506,613,160,0.9431666731834412,0.7187948822975159,0.04493787884712219,0.15,0.9,3.129,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1507,613,160,0.7485468983650208,0.505440354347229,0.0323307104408741,0.24,0.9,3.129,270.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1508,613,160,0.6367591619491577,0.39669984579086304,0.023900626227259636,0.3,1.0,5.364,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1509,613,160,0.9347046613693237,0.7315013408660889,0.07072817534208298,0.2,0.9,6.705,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1510,613,160,0.9101276397705078,0.6931663155555725,0.035140153020620346,0.2,1.0,5.364,270.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1511,613,160,0.897064208984375,0.7017779350280762,0.06578417122364044,0.24,1.0,6.705,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1512,613,160,0.9654829502105713,0.7567473649978638,0.06669808179140091,0.15,1.0,6.705,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1513,613,160,0.9589293599128723,0.713197648525238,0.03473317250609398,0.15,1.0,6.705,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1514,613,160,0.8533107042312622,0.602100670337677,0.033417701721191406,0.24,0.9,6.705,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1515,613,160,0.9101276397705078,0.6931663155555725,0.035140153020620346,0.2,0.9,5.364,270.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1516,613,160,0.9513866901397705,0.7263444662094116,0.040806226432323456,0.15,0.9,5.364,270.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1517,613,160,0.7962695956230164,0.603909432888031,0.06862365454435349,0.3,0.9,6.705,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1518,613,160,0.7101327776908875,0.4917333424091339,0.04611676186323166,0.3,0.9,5.364,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1519,613,160,0.8792681097984314,0.6483486294746399,0.05305902659893036,0.24,0.9,6.705,270.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1520,613,160,0.5787398815155029,0.35684487223625183,0.02560754120349884,0.3,0.9,3.129,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1521,613,160,0.8098992705345154,0.5703179836273193,0.029848817735910416,0.24,1.0,5.364,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1522,613,160,0.9466580748558044,0.7058354616165161,0.03046683594584465,0.15,0.9,5.364,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1523,613,160,0.7301120162010193,0.4786212146282196,0.02495904080569744,0.24,0.9,3.129,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1524,613,160,0.7101327776908875,0.4917333424091339,0.04611676186323166,0.3,1.0,5.364,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
